date,unit,g_rgdp,g_cpi,sti,g_oil,g_gas
1964-06-30,es,1.1155032883454652,1.173033978548954,4.670999999999998,0.0,0.0
1964-09-30,es,1.3209718084898014,4.55919413223389,4.670999999999998,0.0,0.0
1964-12-31,es,1.4160284538636603,4.626675490161558,4.670999999999998,0.0,0.0
1965-03-31,es,1.5068556611150363,3.911841659547144,4.670999999999998,-2.090668481931368,6.576729277830506
1965-06-30,es,1.6162507349483768,2.025385690449766,4.670999999999998,0.0,0.0
1965-09-30,es,1.720059072536273,0.5000010416705614,4.670999999999998,0.0,0.0
1965-12-31,es,1.9061284212144258,2.9486165654463603,4.670999999999998,0.0,0.0
1966-03-31,es,2.08119330669847,0.9638628837768781,4.670999999999998,-4.31721718652086,1.7135059114040452
1966-06-30,es,1.7169688213917844,1.9002947125615233,4.670999999999998,0.0,0.0
1966-09-30,es,1.3705668565984652,0.7034026657380066,4.670999999999998,0.0,0.0
1966-12-31,es,1.0190768116467908,1.622283550688719,4.670999999999998,0.0,0.0
1967-03-31,es,0.6780835003576513,1.8223738956451685,4.670999999999998,-2.230575751429825,3.7343041580297776
1967-06-30,es,0.9652148363644919,1.7897569457542728,4.670999999999998,0.0,0.0
1967-09-30,es,1.2440741267456978,0.6629858538669486,4.670999999999998,0.0,0.0
1967-12-31,es,1.394375189628061,2.6088436084298117,5.170999999999998,0.0,0.0
1968-03-31,es,1.5382579752112768,1.279335145990923,5.170999999999998,-0.7547205635382914,-0.5615232117318181
1968-06-30,es,1.7780904182425061,1.2631746905900743,5.170999999999998,0.0,0.0
1968-09-30,es,2.004932782813018,-0.6295928456814703,5.170999999999998,0.0,0.0
1968-12-31,es,2.351920500855531,0.8385793376273876,5.170999999999998,0.0,0.0
1969-03-31,es,2.674055615208193,0.20855064910214605,5.170999999999998,-3.8614836127779633,2.9272942140502245
1969-06-30,es,2.112700514656307,1.0362787035546495,5.170999999999998,0.0,0.0
1969-09-30,es,1.5849930951137736,0.2059732963010763,5.570999999999998,0.0,0.0
1969-12-31,es,1.1229238458303037,1.6326893287428756,5.570999999999998,0.0,0.0
1970-03-31,es,1.4394435193499255,1.4070583896942157,6.570999999999998,-4.839654086185022,-0.5207199524420725
1970-06-30,es,0.15873796875895962,0.5970166986503767,6.570999999999998,0.0,0.0
1970-09-30,es,0.5097816639805686,3.1252543504104446,6.570999999999998,0.0,0.0
1970-12-31,es,0.7859310998004077,2.0933209666465835,6.570999999999998,0.0,0.0
1971-03-31,es,0.7778843907536803,1.6807118316381375,6.320999999999998,30.40758822274573,8.746516665597781
1971-06-30,es,1.9318124237114098,2.1978906718775004,6.070999999999998,0.0,0.0
1971-09-30,es,1.8231807664477628,1.0810916104215806,6.070999999999998,5.918887139033063,0.0
1971-12-31,es,1.9935551763222037,3.174869831458027,5.070999999999998,0.0,0.0
1972-03-31,es,1.6094902947863865,1.7212128881121336,5.070999999999998,1.7094433359300276,6.5834562113879835
1972-06-30,es,2.3353532189198667,1.0186845306993098,5.070999999999998,0.0,0.0
1972-09-30,es,2.1731001844851328,2.831163282589122,5.070999999999998,5.495888428075746,0.0
1972-12-31,es,1.9616574787079344,2.272825107755616,5.070999999999998,0.0,0.0
1973-03-31,es,1.8239197462338375,1.750243564977283,5.070999999999998,10.642946284673126,17.98277643856252
1973-06-30,es,1.7670803052206807,3.411183450686295,5.070999999999998,12.204743444284095,0.0
1973-09-30,es,1.638162617350769,4.325804931813626,6.070999999999998,13.883644485421609,0.0
1973-12-31,es,1.6320347145503789,3.5846131773136003,6.070999999999998,41.773520069997836,0.0
1974-03-31,es,1.6840647588021618,2.3661507498158096,6.070999999999998,115.39623837512747,69.75763797226983
1974-06-30,es,1.2556738136932033,4.702007815312692,6.070999999999998,-20.409550029436517,0.0
1974-09-30,es,0.7032080646960814,3.4819765159228133,7.070999999999998,-5.826876417312565,0.0
1974-12-31,es,0.06614253957897276,4.945383428942041,7.070999999999998,2.9558728169745585,0.0
1975-03-31,es,-0.5031798257128628,4.019453594813349,7.070999999999998,1.158322248330057,11.809194888679642
1975-06-30,es,-0.0831022885845023,3.4171889793070953,7.070999999999998,0.0,0.0
1975-09-30,es,0.43589483879244995,3.736698468935584,7.070999999999998,0.09592546250134504,0.0
1975-12-31,es,0.700378546275271,2.4508419028731687,7.070999999999998,0.2872164011611833,0.0
1976-03-31,es,0.9889365222673696,4.023234702812539,7.070999999999998,9.56577803355474,11.34389186106608
1976-06-30,es,1.147628350245622,6.744128079553269,7.070999999999998,0.0,1.6270121163736828
1976-09-30,es,0.9652345698507148,2.7960814997643357,7.070999999999998,0.7788888378372771,2.6542084451479653
1976-12-31,es,0.7649600699592973,4.493118727038814,7.070999999999998,2.553323706356858,2.8404965059530163
1977-03-31,es,0.7891140904576766,6.2999551942983345,7.070999999999998,4.9190276247049525,17.905390509673857
1977-06-30,es,0.45260538408307127,5.380663494958293,7.070999999999998,-0.40080367176114073,4.779623297258828
1977-09-30,es,0.33174579591674913,7.9621617042596515,19.660999999999998,1.4354337832792385,2.405884704163297
1977-12-31,es,0.6658321372466247,4.310098409727114,8.101999999999999,0.3951027653135153,0.5925345435817242
1978-03-31,es,0.6223126871621076,3.4661981700918165,3.416999999999998,-0.1578568413298509,14.186824520376895
1978-06-30,es,0.20239672466209058,4.250394598000273,25.24,0.34170125456531864,1.0200656170163747
1978-09-30,es,-0.12278500217099975,4.567575293172288,21.570999999999998,0.6538560049348163,0.3377226056390459
1978-12-31,es,-0.1481005677767655,2.7746050077261497,9.09,5.552051933873203,1.5057941401491526
1979-03-31,es,-0.15952314368989917,3.564502400383285,15.7,39.55517616523001,23.484821024997117
1979-06-30,es,0.15532842484038412,3.552671335453317,15.7,40.836665981579316,3.3568183704798304
1979-09-30,es,0.24021351438765493,4.1774449378343625,15.7,12.827478149642646,3.124802435425922
1979-12-31,es,0.35090198228449054,3.189812923211477,15.7,13.383474466689105,2.431388773994936
1980-03-31,es,0.6674058504665403,4.527936425090662,15.7,-3.8965968533383855,19.90194792605444
1980-06-30,es,0.3393266707305109,2.5735821932371117,15.7,-2.3451661035049476,3.76687849497368
1980-09-30,es,-0.3973114381756737,3.809536597564156,15.7,-8.95415434856659,3.0801461791537754
1980-12-31,es,0.5783402029657658,3.044997809278671,15.7,14.898234430225132,2.1819792784107506
1981-03-31,es,-0.5677950168335499,4.250365940661105,15.8,-1.8266345907198556,6.37717456143756
1981-06-30,es,-0.11077995488424364,2.7920595398627235,15.8,-10.905416542706492,3.237645915515941
1981-09-30,es,0.44369909202899294,3.242639937010283,15.8,-1.8404662590210563,2.2614724673104103
1981-12-31,es,-0.09989091691906538,3.140786883331792,15.8,4.074316987395754,2.4455259876323687
1982-03-31,es,0.4107536466790407,4.177652902247475,15.7,-8.085509640933708,2.2149716727851487
1982-06-30,es,0.3790705557449314,3.467702669296724,15.7,-0.11631943874945705,3.1512294891046455
1982-09-30,es,0.6709514677070594,2.894609811972426,15.7,1.4510995456491038,1.902139048496032
1982-12-31,es,0.3518761716058805,2.2637219471715486,15.7,-0.7110234293925544,2.0087862336149342
1983-03-31,es,0.36479689837838336,3.7842353183159982,19.8,-10.766619127581167,-3.5750098225718396
1983-06-30,es,0.6157102020231342,2.423964076394425,19.8,1.0539889545880143,-1.8574373752939355
1983-09-30,es,0.1469526757460926,2.01832896532701,19.8,2.408417210007885,0.8958766367043847
1983-12-31,es,0.6440385263680071,3.521161398534911,19.8,-4.020229187818991,0.14853556777651988
1984-03-31,es,0.8237986598136793,3.4309714946654246,14.5167,0.20907286447546802,-0.9856912627886238
1984-06-30,es,-0.3087608550006671,1.7014197465730518,13.98,0.3449658485628504,-0.3002413892147615
1984-09-30,es,0.8671446283222473,2.7257461416350104,12.6,-4.141346281750735,-0.1504594159820627
1984-12-31,es,0.1275510377010569,1.5168830173137415,12.6267,-2.6296271856756537,-1.3644199857016925
1985-03-31,es,1.1098037862405263,3.1557015601160643,11.6367,-0.2838610023884858,0.22507342128195162
1985-06-30,es,-0.09397334816236835,1.8467004124913977,11.7,-1.555177650083639,-1.689469700524926
1985-09-30,es,1.0313302907569266,1.002646922024697,10.8233,-0.5376357036380952,-2.748040966692722
1985-12-31,es,1.1419234661832256,1.9498862932611605,9.45667,3.1029229523722,-3.1537776315115007
1986-03-31,es,0.28164435958553113,3.764496546215268,9.19333,-44.283828278105865,-4.18705722043029
1986-06-30,es,2.353639240269345,1.109615626103233,9.36667,-35.15461557980522,-7.007645118224914
1986-09-30,es,-0.7075361690170645,2.2309363658446824,7.74667,-0.17809443709966288,-5.282744886601698
1986-12-31,es,0.6367714352059295,1.1445046245872614,8.23,16.44110776498127,-0.8756610668251508
1987-03-31,es,2.0274910284338254,1.4591927537122462,7.55,18.54672026718753,-15.057711712658817
1987-06-30,es,1.4849769670433055,0.6752849039995734,9.87,3.608718488891949,-2.4145886847411813
1987-09-30,es,2.0441663592277948,1.2683209337123191,14.96,3.043194264771243,-1.6427366211972938
1987-12-31,es,2.0250919902887965,1.1392239863720288,13.13,-6.872004023139011,0.7073369185315759
1988-03-31,es,0.321027563024856,1.2159573372409582,11.3,-11.707507102504344,3.6698406187295696
1988-06-30,es,1.2157611632687804,0.3574624002959492,9.94,1.9275171840056782,-10.246128123592113
1988-09-30,es,1.786848271047159,2.5105921131076236,10.17,-13.070897981778185,0.8743764347861838
1988-12-31,es,-0.22453355193610136,1.253528408814697,11.7333,-6.791975850944176,7.427890593926367
1989-03-31,es,2.330756078147367,1.9145447584434816,13.2267,25.62883956470405,-8.141143435659437
